X,Y,Pressure,Time
105.21433149205,221.619037446211,0.1101343,0
105.21433149205,221.619037446211,0.1159951,1
105.21433149205,221.619037446211,0.1435897,1
105.21433149205,221.619037446211,0.1435897,1
105.21433149205,221.619037446211,0.1159951,15
105.21433149205,221.619037446211,0.1196581,16
105.21433149205,221.619037446211,0.1196581,31
104.198675496689,221.374889370403,0.1118437,32
104.12054811243,221.374889370403,0.07545788,47
104.12054811243,221.374889370403,0.09108669,47
104.12054811243,221.374889370403,0.09108669,47
104.12054811243,221.374889370403,0.07545788,48
104.042420728172,221.374889370403,0.07545788,62
104.042420728172,221.374889370403,0.07545788,62
104.042420728172,221.374889370403,0.07594628,62
104.042420728172,221.374889370403,0.07594628,63
104.042420728172,221.374889370403,0.08327229,78
104.042420728172,221.374889370403,0.08327229,78
104.042420728172,221.374889370403,0.08937729,78
104.042420728172,221.374889370403,0.08937729,79
104.042420728172,221.374889370403,0.0969475,94
104.042420728172,221.374889370403,0.0969475,94
104.042420728172,221.374889370403,0.1096459,94
104.042420728172,221.374889370403,0.1096459,95
104.042420728172,221.374889370403,0.1245421,109
104.042420728172,221.448133793146,0.1357753,110
104.042420728172,221.619037446211,0.1406593,125
104.042420728172,221.789941099277,0.1421245,126
104.042420728172,221.863185522019,0.147497,140
104.042420728172,222.034089175085,0.152381,141
103.964293343913,222.131748405408,0.1550672,156
103.964293343913,222.131748405408,0.1550672,157
103.964293343913,222.131748405408,0.1533578,172
103.964293343913,222.131748405408,0.1452992,173
103.964293343913,222.131748405408,0.1452992,173
103.964293343913,222.131748405408,0.146276,187
103.964293343913,222.131748405408,0.1587302,188
103.964293343913,222.131748405408,0.1753358,203
103.964293343913,222.131748405408,0.1960928,204
103.964293343913,222.034089175085,0.2173382,219
103.964293343913,221.960844752342,0.2380952,220
103.964293343913,221.960844752342,0.2547009,234
103.964293343913,221.863185522019,0.2644689,235
103.964293343913,221.863185522019,0.2673993,250
103.964293343913,221.863185522019,0.2673993,251
103.964293343913,221.789941099277,0.2673993,265
103.964293343913,221.789941099277,0.2673993,265
103.964293343913,221.789941099277,0.2673993,265
103.964293343913,221.789941099277,0.2673993,266
103.964293343913,221.545793023469,0.2781441,281
103.964293343913,221.692281868954,0.2713065,281
103.964293343913,221.692281868954,0.2713065,281
103.964293343913,221.545793023469,0.2781441,282
103.964293343913,221.203985717338,0.3074481,297
103.964293343913,221.374889370403,0.2896215,297
103.964293343913,221.374889370403,0.2896215,297
103.964293343913,221.203985717338,0.3074481,298
103.61272011475,220.618030335398,0.3431014,312
103.808038575396,220.935422833949,0.3286935,312
103.808038575396,220.935422833949,0.3286935,312
103.61272011475,220.618030335398,0.3431014,313
102.948637348552,219.421704763939,0.349939,328
103.300210577715,220.105319376202,0.347497,328
103.300210577715,220.105319376202,0.347497,328
102.948637348552,219.421704763939,0.349939,329
102.089236121708,217.737083040864,0.3675214,344
102.51893673513,218.664845728935,0.357265,344
102.51893673513,218.664845728935,0.357265,344
102.089236121708,217.737083040864,0.3675214,345
100.91732535783,214.294595171972,0.4014652,359
101.268898586993,215.637409588916,0.3882784,359
101.698599200415,216.736075930052,0.3772894,359
101.698599200415,216.736075930052,0.3772894,359
100.91732535783,214.294595171972,0.4014652,360
101.268898586993,215.637409588916,0.3882784,360
100.604815820795,212.683217871639,0.413431,376
100.018860438856,205.871486556597,0.4434676,390
100.175115207373,208.483870967742,0.4349206,390
100.33136997589,210.754448072756,0.4251526,390
100.33136997589,210.754448072756,0.4251526,390
100.018860438856,205.871486556597,0.4434676,391
100.175115207373,208.483870967742,0.4349206,391
99.3938413647877,193.249031037324,0.4722833,406
99.5891598254341,196.691518906217,0.4610501,406
99.7454145939512,199.889858699301,0.4549451,406
99.8235419782098,203.014954069643,0.4490843,406
99.8235419782098,203.014954069643,0.4490843,406
99.3938413647877,193.249031037324,0.4722833,422
99.5891598254341,196.691518906217,0.4610501,422
99.7454145939512,199.889858699301,0.4549451,422
