X,Y,Pressure,Time
96.2296823023163,217.737083040864,0.1936508,0
96.2296823023163,217.737083040864,0.3015873,16
96.2296823023163,217.737083040864,0.3242979,16
96.2296823023163,217.737083040864,0.3619048,16
96.2296823023163,217.737083040864,0.3619048,16
96.2296823023163,217.737083040864,0.3015873,31
96.2296823023163,217.737083040864,0.3015873,31
96.2296823023163,217.737083040864,0.3040293,31
96.2296823023163,217.737083040864,0.3040293,32
96.8156376842555,218.005645924253,0.3040293,47
96.8156376842555,218.005645924253,0.3040293,47
97.1281472212897,218.591601306192,0.3054945,47
97.1281472212897,218.591601306192,0.3054945,48
97.5578478347118,219.250801110874,0.3057387,63
97.5578478347118,219.250801110874,0.3057387,63
98.0656758323923,220.007660145878,0.3079365,63
98.0656758323923,220.007660145878,0.3079365,64
98.4953764458144,220.788933988464,0.3103785,78
98.4953764458144,220.788933988464,0.3103785,78
98.9250770592364,221.545793023469,0.3103785,78
98.9250770592364,221.545793023469,0.3103785,79
99.2375865962706,222.302652058473,0.3140415,94
99.2375865962706,222.302652058473,0.3140415,94
99.5891598254341,223.132755516221,0.3186813,94
99.5891598254341,223.132755516221,0.3186813,95
99.8235419782098,223.987273781548,0.3289377,110
100.018860438856,224.915036469619,0.345055,111
100.175115207373,225.916043580432,0.3575092,125
100.33136997589,226.843806268502,0.3714286,126
100.409497360149,227.673909726249,0.3807082,141
100.409497360149,228.357524338511,0.3873016,142
100.487624744407,228.772576067385,0.3941392,156
100.487624744407,228.94347972045,0.401221,157
100.487624744407,228.94347972045,0.4063492,172
100.487624744407,228.94347972045,0.4063492,172
100.487624744407,228.94347972045,0.4151404,172
100.487624744407,228.94347972045,0.4151404,173
100.487624744407,228.94347972045,0.4290598,188
100.487624744407,228.94347972045,0.4290598,188
100.487624744407,228.94347972045,0.4454212,188
100.487624744407,228.94347972045,0.4454212,189
100.487624744407,227.942472609638,0.4686203,203
100.487624744407,228.601672414319,0.4586081,203
100.487624744407,228.601672414319,0.4586081,203
100.487624744407,227.942472609638,0.4686203,204
99.5110324411756,222.888607440413,0.4901099,219
100.096987823115,225.232428968169,0.4852259,219
100.487624744407,226.843806268502,0.4786325,219
100.487624744407,226.843806268502,0.4786325,219
99.5110324411756,222.888607440413,0.4901099,220
100.096987823115,225.232428968169,0.4852259,220
98.6516312143315,219.177556688131,0.4971917,235
94.5108798486282,198.449385052034,0.545055,251
96.1124912259285,206.555101168859,0.52674,251
97.5578478347118,213.781884212775,0.5084249,251
93.1045869319742,190.123935666982,0.5592186,266
91.8154850917081,182.213538010804,0.5699634,267
90.9951475569933,175.230903042695,0.578022,281
90.3310647907956,168.565660573138,0.5824176,282
89.5497909482101,158.213782158879,0.590232,297
89.9013641773736,162.754936368908,0.5855922,297
89.9013641773736,162.754936368908,0.5855922,297
89.5497909482101,158.213782158879,0.590232,298
88.9638355662709,152.40305795465,0.6102564,313
89.2372814111759,154.844538712729,0.5985348,313
89.2372814111759,154.844538712729,0.5985348,313
88.9638355662709,152.40305795465,0.6102564,314
88.5341349528489,148.106051820429,0.6349207,328
88.8075807977538,150.376628925443,0.6251526,328
88.8075807977538,150.376628925443,0.6251526,328
88.5341349528489,148.106051820429,0.6349207,329
88.5341349528489,145.566911832026,0.6400489,344
88.5341349528489,142.978942228462,0.6402931,345
88.5341349528489,140.513046662801,0.6402931,360
88.5341349528489,140.513046662801,0.6402931,360
89.2372814111759,138.413373210852,0.6376069,360
89.2372814111759,138.413373210852,0.6376069,361
90.4091921750542,136.557847834712,0.6349207,375
90.4091921750542,136.557847834712,0.6349207,375
92.0108035523545,135.044129764702,0.6346765,375
92.0108035523545,135.044129764702,0.6346765,376
93.8467970824305,133.945463423566,0.6329671,391
93.8467970824305,133.945463423566,0.6329671,391
95.9562364574114,133.45716727195,0.6329671,391
95.9562364574114,133.45716727195,0.6329671,392
98.300057985168,133.45716727195,0.6329671,406
98.300057985168,133.45716727195,0.6329671,406
100.761070589312,133.628070925016,0.6354091,406
100.761070589312,133.628070925016,0.6354091,407
103.300210577715,134.702322458571,0.6385837,422
103.300210577715,134.702322458571,0.6385837,422
105.878414258248,136.313699758904,0.6410257,422
108.495681630909,138.169225135044,0.6429793,422
105.878414258248,136.313699758904,0.6410257,423
108.495681630909,138.169225135044,0.6429793,423
111.191076387829,140.097994933927,0.6432235,438
111.191076387829,140.097994933927,0.6432235,438
113.964598529008,142.197668385876,0.6434677,438
113.964598529008,142.197668385876,0.6434677,439
116.777184362316,144.224097415082,0.6437119,453
116.777184362316,144.224097415082,0.6437119,453
119.550706503494,146.250526444288,0.6439561,453
119.550706503494,146.250526444288,0.6439561,454
122.402356028932,148.106051820429,0.6454213,469
122.402356028932,148.106051820429,0.6454213,469
125.097750785852,149.96157719657,0.6454213,469
125.097750785852,149.96157719657,0.6454213,470
127.793145542772,151.719443342387,0.6437119,485
127.793145542772,151.719443342387,0.6437119,485
130.332285531175,153.33082064272,0.6373627,485
130.332285531175,153.33082064272,0.6373627,486
132.597979674673,154.844538712729,0.6224664,500
132.597979674673,154.844538712729,0.6224664,500
134.512100589007,156.114108706931,0.596337,500
134.512100589007,156.114108706931,0.596337,501
136.113711966308,157.188360240486,0.5582418,516
137.324686422315,157.945219275491,0.5035409,517
135.879329813532,159.556596575823,0.04859585,531
137.207495345927,159.14154484695,0.2673993,531
