X,Y,Pressure,Time
100.995452742088,230.725760673849,0.1101343,0
100.995452742088,230.725760673849,0.1247863,1
100.995452742088,230.725760673849,0.1399267,1
100.995452742088,230.725760673849,0.1643468,1
100.995452742088,230.725760673849,0.1833944,16
100.995452742088,230.725760673849,0.1833944,16
100.995452742088,230.725760673849,0.2136752,16
100.995452742088,230.725760673849,0.2136752,17
100.995452742088,230.725760673849,0.2500611,31
100.995452742088,230.725760673849,0.2500611,31
102.284554582354,233.484633930479,0.2942613,31
102.284554582354,233.484633930479,0.2942613,32
102.284554582354,232.825434125797,0.3728938,47
102.284554582354,233.484633930479,0.3360195,47
102.284554582354,233.484633930479,0.3360195,47
102.284554582354,232.825434125797,0.3728938,48
102.284554582354,231.629108554338,0.3948718,62
102.284554582354,230.042146061586,0.3995116,63
102.284554582354,225.671895504624,0.4234432,78
102.284554582354,228.01571703238,0.4051282,78
102.284554582354,228.01571703238,0.4051282,78
102.284554582354,225.671895504624,0.4234432,79
102.206427198096,219.76351207007,0.4405372,94
102.284554582354,222.888607440413,0.4344322,94
102.284554582354,222.888607440413,0.4344322,94
102.206427198096,219.76351207007,0.4405372,95
102.011108737449,216.39426862392,0.4522589,109
101.776726584674,212.194921720023,0.4715507,111
100.839197973571,200.573473311563,0.5059829,125
101.42515335551,206.970152897732,0.4923077,125
101.42515335551,206.970152897732,0.4923077,125
100.839197973571,200.573473311563,0.5059829,126
99.7454145939512,187.511551255837,0.5504274,141
100.253242591632,193.834986419263,0.5282052,141
100.253242591632,193.834986419263,0.5282052,141
99.7454145939512,187.511551255837,0.5504274,142
99.3938413647877,176.744621112705,0.5826618,156
99.3938413647877,181.79848628193,0.5704518,156
99.3938413647877,181.79848628193,0.5704518,156
99.3938413647877,176.744621112705,0.5826618,157
99.3938413647877,171.69075594348,0.5943834,172
99.5891598254341,167.296090578936,0.5997558,173
100.253242591632,163.853602710044,0.6,173
100.91732535783,161.314462721641,0.6002442,187
101.698599200415,159.483352153081,0.6046398,188
102.440809350871,157.798730430006,0.6107448,203
103.378337961974,156.187353129673,0.614652,204
104.276802880947,154.746879482406,0.618315,219
104.276802880947,154.746879482406,0.618315,219
105.21433149205,153.990020447401,0.6258852,219
105.21433149205,153.990020447401,0.6258852,220
106.386242255928,153.745872371593,0.6339439,234
106.386242255928,153.745872371593,0.6339439,234
107.90972624897,153.745872371593,0.6398047,234
107.90972624897,153.745872371593,0.6398047,235
109.941038239692,153.745872371593,0.6427351,250
109.941038239692,153.745872371593,0.6427351,250
112.480178228095,154.429486983856,0.6473749,250
112.480178228095,154.429486983856,0.6473749,251
115.48808252205,155.503738517411,0.6503053,266
118.769432660909,157.041871395001,0.6522589,267
122.246101260414,158.702078310495,0.6525031,281
122.246101260414,158.702078310495,0.6525031,281
125.605578783532,160.728507339702,0.6525031,281
125.605578783532,160.728507339702,0.6525031,282
128.652546769616,162.754936368908,0.6525031,297
128.652546769616,162.754936368908,0.6525031,297
131.308877834407,164.683706167791,0.6520147,297
131.308877834407,164.683706167791,0.6520147,298
133.418317209387,166.539231543931,0.6517705,312
133.418317209387,166.539231543931,0.6517705,312
135.098055970946,168.223853267006,0.6437119,312
135.098055970946,168.223853267006,0.6437119,313
136.309030426954,169.664326914273,0.6278389,328
136.309030426954,169.664326914273,0.6278389,328
137.207495345927,170.836237678152,0.6041514,328
137.207495345927,170.836237678152,0.6041514,329
136.309030426954,173.692770165105,0.2424908,344
137.480941190832,173.277718436232,0.4444444,344
137.715323343608,171.764000366222,0.5680098,344
137.715323343608,171.764000366222,0.5680098,344
137.715323343608,172.61851863155,0.5194139,344
136.309030426954,173.692770165105,0.2424908,345
137.480941190832,173.277718436232,0.4444444,345
137.715323343608,172.61851863155,0.5194139,345
136,173,0.5,359
136.309030426954,173.692770165105,0,359
93.4170964690085,192.492172002319,0.05006105,531
93.4170964690085,192.492172002319,0.5213675,532
93.4170964690085,192.492172002319,0.5213675,532
93.4170964690085,192.492172002319,0.5374848,532
93.4170964690085,192.492172002319,0.5374848,532
99.3157139805292,191.564409314249,0.5638584,547
102.948637348552,191.564409314249,0.5985348,562
107.987853633229,191.564409314249,0.6112332,562
114.472426526688,191.564409314249,0.6153846,562
121.38670003357,191.735312967315,0.6153846,578
121.38670003357,191.735312967315,0.6153846,578
127.793145542772,191.979461043123,0.6126984,578
127.793145542772,191.979461043123,0.6126984,579
133.418317209387,192.321268349254,0.6009768,594
137.559068575091,192.736320078127,0.5724054,596
141.504501480148,193.249031037324,0.5208791,609
141.504501480148,193.249031037324,0.5208791,609
144.199896237068,193.664082766198,0.3992674,609
145.996826075014,194.079134495071,0.1831502,609
144.199896237068,193.664082766198,0.3992674,610
145.996826075014,194.079134495071,0.1831502,610
145.996826075014,194.079134495071,0,625
146,194.333333333333,0.5,625
188.576250495926,187.60921048616,0.2935287,797
188.576250495926,187.60921048616,0.432967,798
188.576250495926,187.60921048616,0.435409,798
188.576250495926,187.60921048616,0.4385836,798
188.576250495926,187.60921048616,0.4715507,812
188.576250495926,187.60921048616,0.4715507,812
188.576250495926,187.60921048616,0.5177045,812
188.576250495926,187.60921048616,0.5177045,813
181.193212683493,183.385448774682,0.554823,828
183.615161595508,183.385448774682,0.5448108,828
183.615161595508,183.385448774682,0.5448108,828
181.193212683493,183.385448774682,0.554823,829
175.37272255623,185.997833185827,0.558486,844
178.419690542314,184.23996704001,0.5562882,844
178.419690542314,184.23996704001,0.5562882,844
175.37272255623,185.997833185827,0.558486,845
169.630359813227,191.29584643086,0.5824176,859
172.325754570147,188.439313943907,0.5697192,859
172.325754570147,188.439313943907,0.5697192,859
169.630359813227,191.29584643086,0.5824176,860
165.68492690817,198.131992553484,0.5968254,875
167.364665669729,194.591845454268,0.5907204,875
167.364665669729,194.591845454268,0.5907204,875
165.68492690817,198.131992553484,0.5968254,876
164.59114352855,205.3587755974,0.5970696,891
164.669270912809,201.818628498184,0.5970696,891
164.669270912809,201.818628498184,0.5970696,891
164.669270912809,208.72801904355,0.5946276,891
164.59114352855,205.3587755974,0.5970696,892
164.669270912809,208.72801904355,0.5946276,892
166.622455519272,211.755455183569,0.5897436,907
170.216315195166,214.807306131169,0.5782662,922
170.216315195166,214.807306131169,0.5782662,922
175.95867793817,217.566179387799,0.5663004,922
183.302652058473,219.690267647328,0.5479854,922
175.95867793817,217.566179387799,0.5663004,923
183.302652058473,219.690267647328,0.5479854,923
191.388836329234,221.033082064272,0.5345544,937
191.388836329234,221.033082064272,0.5345544,937
198.967192602313,221.106326487014,0.5313798,937
198.967192602313,221.106326487014,0.5313798,938
204.670491653188,221.033082064272,0.5147741,953
204.670491653188,221.033082064272,0.5147741,953
208.459669789727,219.934415723136,0.4888889,953
208.459669789727,219.934415723136,0.4888889,954
211.076937162389,218.762504959258,0.4808303,969
211.076937162389,218.762504959258,0.4808303,969
212.912930692465,217.248786889248,0.4749695,969
212.912930692465,217.248786889248,0.4749695,970
214.514542069765,215.222357860042,0.4742369,984
214.514542069765,215.222357860042,0.4742369,984
215.88177129429,212.609973448897,0.4742369,984
215.88177129429,212.609973448897,0.4742369,985
216.116153447066,203.600909451582,0.4930403,1000
216.545854060488,208.654774620808,0.4849817,1000
216.545854060488,208.654774620808,0.4849817,1000
216.116153447066,203.600909451582,0.4930403,1001
211.936338389233,194.494186223945,0.5172161,1016
214.28015991699,198.791192358165,0.5010989,1016
214.28015991699,198.791192358165,0.5010989,1016
211.936338389233,194.494186223945,0.5172161,1017
206.115848261971,188.952024903104,0.5746032,1031
208.88937040315,191.124942777795,0.5404152,1031
208.88937040315,191.124942777795,0.5404152,1031
206.115848261971,188.952024903104,0.5746032,1032
198.967192602313,184.996826075014,0.6261294,1047
202.756370738853,186.852351451155,0.6107448,1047
202.756370738853,186.852351451155,0.6107448,1047
198.967192602313,184.996826075014,0.6261294,1048
192.052919095431,183.385448774682,0.6234432,1062
195.412396618549,183.898159733879,0.6261294,1062
