X,Y,Pressure,Time
263.539475692007,80.7455977050081,0.2688645,0
263.539475692007,80.7455977050081,0.3455434,1
263.539475692007,80.7455977050081,0.3726496,1
263.539475692007,80.7455977050081,0.3648352,15
263.539475692007,80.7455977050081,0.3726496,15
263.539475692007,80.7455977050081,0.3726496,15
263.539475692007,80.7455977050081,0.3648352,16
263.539475692007,80.7455977050081,0.3526252,31
262.875392925809,85.8727072969756,0.3509158,32
262.445692312387,93.2703939939573,0.3509158,47
262.797265541551,88.9978026673177,0.3509158,47
262.797265541551,88.9978026673177,0.3509158,47
262.445692312387,93.2703939939573,0.3509158,48
259.750297555467,115.854091006195,0.3699634,62
260.844080935087,106.918271431623,0.3575092,62
261.78160954619,99.1787774285104,0.35116,62
261.78160954619,99.1787774285104,0.35116,62
259.750297555467,115.854091006195,0.3699634,63
260.844080935087,106.918271431623,0.3575092,63
257.484603411969,135.630085146641,0.3965812,79
258.578386791589,125.546769615772,0.3833944,79
255.80486465041,156.358256782739,0.4312576,94
256.547074800867,145.664571062349,0.4075702,94
256.547074800867,145.664571062349,0.4075702,94
255.80486465041,156.358256782739,0.4312576,95
254.593890194403,178.087435529649,0.4547009,109
255.101718192084,167.296090578936,0.445177,109
255.101718192084,167.296090578936,0.445177,109
254.593890194403,178.087435529649,0.4547009,110
253.343852046266,198.791192358165,0.4725275,125
254.007934812464,188.683462019715,0.4647131,125
254.007934812464,188.683462019715,0.4647131,125
253.343852046266,198.791192358165,0.4725275,126
251.312540055544,217.077883236183,0.4984127,140
252.406323435163,208.239722891934,0.4820513,140
252.406323435163,208.239722891934,0.4820513,140
251.312540055544,217.077883236183,0.4984127,141
248.617145298624,233.069582201605,0.5296704,156
250.062501907407,225.330088198492,0.5155067,156
250.062501907407,225.330088198492,0.5155067,156
248.617145298624,233.069582201605,0.5296704,157
245.921750541704,246.961607715079,0.5516484,172
247.21085238197,240.320780053102,0.5418804,172
247.21085238197,240.320780053102,0.5418804,172
245.921750541704,246.961607715079,0.5516484,173
244.085757011628,258.070345164342,0.562149,187
