X,Y,Pressure,Time
236.663655507065,28.8641315958129,0.169475,0
236.663655507065,28.8641315958129,0.2212454,1
236.663655507065,28.8641315958129,0.2615385,1
236.663655507065,28.8641315958129,0.3025641,1
236.663655507065,28.8641315958129,0.3186813,16
236.663655507065,28.8641315958129,0.3186813,16
236.663655507065,28.8641315958129,0.3186813,16
236.663655507065,28.8641315958129,0.3186813,17
236.663655507065,28.8641315958129,0.3145299,31
236.663655507065,28.8641315958129,0.3179487,31
236.663655507065,28.8641315958129,0.3179487,31
236.663655507065,28.8641315958129,0.3145299,32
235.33548997467,28.8641315958129,0.3091575,47
235.33548997467,28.8641315958129,0.3091575,47
235.33548997467,28.9373760185553,0.3025641,47
235.33548997467,28.9373760185553,0.3025641,48
235.257362590411,28.9373760185553,0.2967033,63
235.257362590411,28.9373760185553,0.2967033,63
235.257362590411,29.0350352488784,0.2918193,63
235.257362590411,29.0350352488784,0.2918193,64
235.140171514023,29.205938901944,0.2869353,78
235.257362590411,29.1082796716208,0.2886447,78
235.257362590411,29.1082796716208,0.2886447,78
235.140171514023,29.205938901944,0.2869353,79
235.140171514023,29.450086977752,0.2869353,94
235.062044129765,29.8651387066256,0.2905983,95
234.983916745506,30.7196569719535,0.2940171,110
234.827661976989,32.8925748466445,0.3113553,111
233.968260750145,53.4498428296762,0.4295482,126
234.319833979308,44.2698751792962,0.3819292,126
234.554216132084,37.1895809808649,0.3440782,126
232.718222602008,101.107547227393,0.4971917,141
232.952604754784,88.240943632313,0.4930403,141
233.304177983947,76.0091250343333,0.4808303,141
233.577623828852,64.3144322031312,0.4595849,141
233.577623828852,64.3144322031312,0.4595849,141
232.718222602008,101.107547227393,0.4971917,156
232.952604754784,88.240943632313,0.4930403,156
233.304177983947,76.0091250343333,0.4808303,156
232.132267220069,128.134739219337,0.4879121,172
232.483840449232,114.511276589251,0.4971917,172
232.483840449232,114.511276589251,0.4971917,172
232.132267220069,128.134739219337,0.4879121,173
231.702566606647,155.18634601886,0.4449328,188
231.976012451552,141.538468581194,0.4708181,188
