X,Y,Pressure,Time
103.534592730491,158.384685811945,0.239072,0
103.534592730491,158.384685811945,0.2874237,1
103.534592730491,158.384685811945,0.2920635,1
103.534592730491,158.384685811945,0.2986569,1
103.534592730491,158.384685811945,0.3201465,16
103.534592730491,158.384685811945,0.3201465,16
103.534592730491,158.384685811945,0.3389499,16
103.534592730491,158.384685811945,0.3411478,16
103.534592730491,158.384685811945,0.3389499,17
103.534592730491,158.384685811945,0.3411478,17
100.682943205054,158.702078310495,0.3411478,31
100.682943205054,158.702078310495,0.3411478,31
100.682943205054,158.872981963561,0.3333333,31
100.682943205054,159.043885616626,0.3316239,31
100.682943205054,159.312448500015,0.3316239,31
100.682943205054,158.872981963561,0.3333333,47
100.682943205054,159.043885616626,0.3316239,47
100.682943205054,159.312448500015,0.3316239,47
100.682943205054,159.556596575823,0.3452992,63
100.682943205054,159.556596575823,0.3452992,63
100.839197973571,159.971648304697,0.364591,63
100.839197973571,159.971648304697,0.364591,64
101.112643818476,160.557603686636,0.3843712,78
101.112643818476,160.557603686636,0.3843712,78
101.190771202734,161.412121951964,0.406105,78
101.190771202734,161.412121951964,0.406105,79
101.347025971252,162.681691946165,0.426862,94
101.347025971252,162.681691946165,0.426862,94
101.42515335551,164.268654438917,0.4434676,94
101.42515335551,164.268654438917,0.4434676,95
101.42515335551,166.295083468123,0.4532357,109
101.42515335551,166.295083468123,0.4532357,109
101.42515335551,168.63890499588,0.4578755,109
101.42515335551,168.63890499588,0.4578755,110
101.42515335551,171.422193060091,0.4593407,126
101.42515335551,174.44962920011,0.4608059,126
99.9016693624683,181.456678975799,0.4686203,141
100.761070589312,177.81887264626,0.4639805,141
100.761070589312,177.81887264626,0.4639805,141
99.9016693624683,181.456678975799,0.4686203,142
97.5578478347118,188.952024903104,0.4796093,156
98.8078859828486,185.16772972808,0.4754579,156
98.8078859828486,185.16772972808,0.4754579,156
97.5578478347118,188.952024903104,0.4796093,157
94.5108798486282,196.618274483474,0.4884005,172
96.03436384167,192.80956450087,0.4849817,172
96.03436384167,192.80956450087,0.4849817,172
94.5108798486282,196.618274483474,0.4884005,173
91.0732749412519,204.113620410779,0.4932845,188
92.7530137028108,200.402569658498,0.4910867,188
92.7530137028108,200.402569658498,0.4910867,188
91.0732749412519,204.113620410779,0.4932845,189
87.6356700338755,211.16949980163,0.5050061,203
89.3154087954344,207.727011932737,0.4971917,203
89.3154087954344,207.727011932737,0.4971917,203
87.6356700338755,211.16949980163,0.5050061,204
85.1746574297311,216.736075930052,0.523077,219
86.2684408093509,214.123691518906,0.5164835,219
86.2684408093509,214.123691518906,0.5164835,219
85.1746574297311,216.736075930052,0.523077,220
84.0027466658528,221.545793023469,0.5245422,234
84.0808740501114,220.34946745201,0.5260074,234
84.4324472792749,218.835749382,0.5260074,234
84.4324472792749,218.835749382,0.5260074,234
84.0027466658528,221.545793023469,0.5245422,235
84.0808740501114,220.34946745201,0.5260074,235
84.0027466658528,222.473555711539,0.5216118,250
84.0027466658528,222.473555711539,0.5216118,250
84.0027466658528,223.132755516221,0.5172161,250
84.4324472792749,223.71871089816,0.5140415,250
85.1746574297311,224.304666280099,0.5123321,250
84.0027466658528,223.132755516221,0.5172161,266
84.4324472792749,223.71871089816,0.5140415,266
85.1746574297311,224.304666280099,0.5123321,266
