X,Y,Pressure,Time
94.7843256935331,165.294076357311,0.1794872,0
94.7843256935331,165.294076357311,0.2166056,1
94.7843256935331,165.294076357311,0.1875458,15
94.7843256935331,165.294076357311,0.1875458,15
94.7843256935331,165.294076357311,0.2166056,15
94.7843256935331,165.294076357311,0.2166056,15
94.7843256935331,165.294076357311,0.1875458,16
94.7843256935331,165.294076357311,0.1875458,16
94.7843256935331,165.294076357311,0.2031746,31
94.7843256935331,165.294076357311,0.2031746,31
94.7843256935331,169.908474990081,0.218315,31
94.7843256935331,169.908474990081,0.218315,32
94.7843256935331,171.764000366222,0.2344322,47
94.7843256935331,171.764000366222,0.2344322,47
94.7843256935331,173.863673818171,0.2522589,47
94.7843256935331,173.863673818171,0.2522589,48
94.7843256935331,176.231910153508,0.2652015,62
94.7843256935331,178.74663533433,0.2854701,63
94.7061983092746,181.529923398541,0.3059829,78
94.628070925016,184.55735953856,0.3284493,79
94.628070925016,187.853358561968,0.3472528,93
94.628070925016,191.29584643086,0.3604396,94
94.628070925016,194.762749107334,0.3692308,109
94.628070925016,198.205236976226,0.373138,110
94.628070925016,201.574480422376,0.376801,126
94.628070925016,204.772820215461,0.3826618,126
93.6124149296548,210.681203650014,0.3941392,140
94.198370311594,207.897915585803,0.3887668,140
94.198370311594,207.897915585803,0.3887668,140
93.6124149296548,210.681203650014,0.3941392,141
92.0889309366131,215.46650593585,0.4129426,156
92.9092684713279,213.195928830836,0.4009768,156
92.9092684713279,213.195928830836,0.4009768,156
92.0889309366131,215.46650593585,0.4129426,157
90.5654469435713,219.006653035066,0.4300366,172
91.229529709769,217.322031311991,0.421978,172
91.229529709769,217.322031311991,0.421978,172
90.5654469435713,219.006653035066,0.4300366,173
89.7451094088565,221.448133793146,0.4373626,187
90.0576189458907,220.34946745201,0.4358974,187
90.0576189458907,220.34946745201,0.4358974,187
89.7451094088565,221.448133793146,0.4373626,188
89.5497909482101,222.302652058473,0.437851,203
89.5497909482101,222.302652058473,0.437851,203
89.5497909482101,222.888607440413,0.4380952,203
89.5497909482101,223.474562822352,0.441514,203
89.5497909482101,222.888607440413,0.4380952,204
89.5497909482101,223.474562822352,0.441514,204
89.5497909482101,223.889614551225,0.4449328,218
89.5497909482101,223.889614551225,0.4449328,218
89.7451094088565,224.304666280099,0.4478633,218
90.4091921750542,224.817377239296,0.4493285,218
91.229529709769,225.232428968169,0.4507937,218
89.7451094088565,224.304666280099,0.4478633,234
90.4091921750542,224.817377239296,0.4493285,234
91.229529709769,225.232428968169,0.4507937,234
92.2451857051302,225.671895504624,0.4532357,250
92.2451857051302,225.671895504624,0.4532357,250
93.5342875453963,226.086947233497,0.4578755,250
93.5342875453963,226.086947233497,0.4578755,251
94.8624530777917,226.599658192694,0.4649573,265
94.8624530777917,226.599658192694,0.4649573,265
96.5421918393506,227.08795434431,0.4747253,265
96.5421918393506,227.08795434431,0.4747253,266
98.300057985168,227.673909726249,0.4857143,281
98.300057985168,227.673909726249,0.4857143,281
100.33136997589,228.430768761254,0.4957265,281
